#datatype measurement,double,dateTime:RFC3339
measurement,value,time
Gaz_Analyzer_7,0.044,2022-01-19T02:40:02Z
Gaz_Analyzer_7,0.043,2022-01-19T03:00:03Z
Gaz_Analyzer_7,0.042,2022-01-19T03:20:04Z
Gaz_Analyzer_7,0.038,2022-01-19T03:40:05Z
Gaz_Analyzer_7,0.042,2022-01-19T04:00:03Z
Gaz_Analyzer_7,0.044,2022-01-19T04:20:02Z
Gaz_Analyzer_7,0.038,2022-01-19T04:40:03Z
Gaz_Analyzer_7,0.039,2022-01-19T05:00:04Z
Gaz_Analyzer_7,0.045,2022-01-19T05:20:03Z
Gaz_Analyzer_7,0.038,2022-01-19T05:40:03Z
Gaz_Analyzer_7,0.037,2022-01-19T06:00:04Z
Gaz_Analyzer_7,0.035,2022-01-19T06:20:04Z
Gaz_Analyzer_7,0.034,2022-01-19T07:20:03Z
Gaz_Analyzer_7,0.027,2022-01-19T07:40:03Z
Gaz_Analyzer_7,0.026,2022-01-19T08:00:04Z
Gaz_Analyzer_7,0.03,2022-01-19T08:20:03Z
Gaz_Analyzer_7,0.031,2022-01-19T08:40:12Z
Gaz_Analyzer_7,0.044,2022-01-19T09:00:03Z
Gaz_Analyzer_7,0.032,2022-01-19T09:20:02Z
Gaz_Analyzer_7,0.035,2022-01-19T09:40:03Z
Gaz_Analyzer_7,0.029,2022-01-19T10:00:03Z
Gaz_Analyzer_7,0.033,2022-01-19T10:20:03Z
Gaz_Analyzer_7,0.03,2022-01-19T10:40:05Z
Gaz_Analyzer_7,0.029,2022-01-19T11:00:03Z
Gaz_Analyzer_7,0.026,2022-01-19T11:20:02Z
Gaz_Analyzer_7,0.027,2022-01-19T11:40:03Z
Gaz_Analyzer_7,0.029,2022-01-19T12:00:03Z
Gaz_Analyzer_7,0.025,2022-01-19T12:20:02Z
Gaz_Analyzer_7,0.028,2022-01-19T12:40:04Z
Gaz_Analyzer_7,0.026,2022-01-19T13:00:04Z
Gaz_Analyzer_7,0.028,2022-01-19T13:20:03Z
Gaz_Analyzer_7,0.032,2022-01-19T13:40:04Z
Gaz_Analyzer_7,0.042,2022-01-19T14:00:07Z
Gaz_Analyzer_7,0.059,2022-01-19T14:20:03Z
Gaz_Analyzer_7,0.049,2022-01-19T14:40:05Z
Gaz_Analyzer_7,0.052,2022-01-19T15:00:03Z
Gaz_Analyzer_7,0.046,2022-01-19T15:20:04Z
Gaz_Analyzer_7,0.052,2022-01-19T15:40:04Z
Gaz_Analyzer_7,0.058,2022-01-19T16:00:03Z
Gaz_Analyzer_7,0.064,2022-01-19T16:20:05Z
Gaz_Analyzer_7,0.067,2022-01-19T16:40:05Z
Gaz_Analyzer_7,0.065,2022-01-19T17:00:04Z
Gaz_Analyzer_7,0.068,2022-01-19T17:20:04Z
Gaz_Analyzer_7,0.085,2022-01-19T17:40:03Z
Gaz_Analyzer_7,0.111,2022-01-19T18:00:03Z
Gaz_Analyzer_7,0.109,2022-01-19T18:20:03Z
Gaz_Analyzer_7,0.088,2022-01-19T18:40:04Z
Gaz_Analyzer_7,0.089,2022-01-19T19:00:04Z
Gaz_Analyzer_7,0.099,2022-01-19T19:20:03Z
Gaz_Analyzer_7,0.088,2022-01-19T19:40:02Z
Gaz_Analyzer_7,0.085,2022-01-19T20:00:03Z
Gaz_Analyzer_7,0.079,2022-01-19T20:20:03Z
Gaz_Analyzer_7,0.073,2022-01-19T20:40:04Z
Gaz_Analyzer_7,0.07,2022-01-19T21:00:02Z
Gaz_Analyzer_7,0.066,2022-01-19T21:20:05Z
Gaz_Analyzer_7,0.072,2022-01-19T21:40:03Z
Gaz_Analyzer_7,0.065,2022-01-19T22:00:03Z
Gaz_Analyzer_7,0.078,2022-01-19T22:20:06Z
Gaz_Analyzer_7,0.085,2022-01-19T22:40:04Z
Gaz_Analyzer_7,0.092,2022-01-19T23:00:03Z
Gaz_Analyzer_7,0.088,2022-01-19T23:20:04Z
Gaz_Analyzer_7,0.073,2022-01-19T23:40:03Z
Gaz_Analyzer_7,0.087,2022-01-20T00:00:03Z
Gaz_Analyzer_7,0.083,2022-01-20T00:20:04Z
Gaz_Analyzer_7,0.078,2022-01-20T00:40:02Z
Gaz_Analyzer_7,0.083,2022-01-20T01:00:03Z
Gaz_Analyzer_7,0.07,2022-01-20T01:20:02Z
Gaz_Analyzer_7,0.068,2022-01-20T01:40:03Z
Gaz_Analyzer_7,0.081,2022-01-20T02:00:03Z
Gaz_Analyzer_7,0.093,2022-01-20T02:20:01Z
Gaz_Analyzer_7,0.075,2022-01-20T02:40:03Z
Gaz_Analyzer_7,0.107,2022-01-20T03:00:03Z
Gaz_Analyzer_7,0.097,2022-01-20T03:20:03Z
Gaz_Analyzer_7,0.107,2022-01-20T03:40:03Z
Gaz_Analyzer_7,0.083,2022-01-20T04:00:03Z
Gaz_Analyzer_7,0.113,2022-01-20T04:20:03Z
Gaz_Analyzer_7,0.106,2022-01-20T04:40:02Z
Gaz_Analyzer_7,0.086,2022-01-20T05:00:03Z
Gaz_Analyzer_7,0.079,2022-01-20T05:20:02Z
Gaz_Analyzer_7,0.08,2022-01-20T05:40:03Z
Gaz_Analyzer_7,0.088,2022-01-20T06:00:03Z
Gaz_Analyzer_7,0.106,2022-01-20T06:20:03Z
Gaz_Analyzer_7,0.097,2022-01-20T06:40:02Z
Gaz_Analyzer_7,0.095,2022-01-20T07:00:03Z
Gaz_Analyzer_7,0.077,2022-01-20T07:20:03Z
Gaz_Analyzer_7,0.083,2022-01-20T07:40:03Z
Gaz_Analyzer_7,0.1,2022-01-20T08:00:04Z
Gaz_Analyzer_7,0.092,2022-01-20T08:20:03Z
Gaz_Analyzer_7,0.096,2022-01-20T08:40:02Z
Gaz_Analyzer_7,0.092,2022-01-20T09:00:04Z
Gaz_Analyzer_7,0.103,2022-01-20T09:20:04Z
Gaz_Analyzer_7,0.189,2022-01-20T09:40:05Z
Gaz_Analyzer_7,0.251,2022-01-20T10:00:05Z
Gaz_Analyzer_7,0.255,2022-01-20T10:20:05Z
Gaz_Analyzer_7,0.253,2022-01-20T10:40:04Z
Gaz_Analyzer_7,0.259,2022-01-20T11:00:03Z
Gaz_Analyzer_7,0.204,2022-01-20T11:20:04Z
Gaz_Analyzer_7,0.233,2022-01-20T11:40:02Z
Gaz_Analyzer_7,0.238,2022-01-20T12:00:04Z
Gaz_Analyzer_7,0.247,2022-01-20T12:20:02Z
Gaz_Analyzer_7,0.248,2022-01-20T12:40:04Z
Gaz_Analyzer_7,0.219,2022-01-20T13:00:03Z
Gaz_Analyzer_7,0.204,2022-01-20T13:20:05Z
Gaz_Analyzer_7,0.22,2022-01-20T13:40:03Z
Gaz_Analyzer_7,0.269,2022-01-20T14:00:04Z
Gaz_Analyzer_7,0.212,2022-01-20T14:20:05Z
Gaz_Analyzer_7,0.204,2022-01-20T14:40:05Z
Gaz_Analyzer_7,0.225,2022-01-20T15:00:05Z
Gaz_Analyzer_7,0.211,2022-01-20T15:20:04Z
Gaz_Analyzer_7,0.202,2022-01-20T15:40:04Z
Gaz_Analyzer_7,0.211,2022-01-20T16:00:04Z
Gaz_Analyzer_7,0.214,2022-01-20T16:20:08Z
Gaz_Analyzer_7,0.211,2022-01-20T16:40:04Z
Gaz_Analyzer_7,0.187,2022-01-20T17:00:06Z
Gaz_Analyzer_7,0.163,2022-01-20T17:20:04Z
Gaz_Analyzer_7,0.152,2022-01-20T17:40:04Z
Gaz_Analyzer_7,0.153,2022-01-20T18:00:03Z
Gaz_Analyzer_7,0.172,2022-01-20T18:20:06Z
Gaz_Analyzer_7,0.222,2022-01-20T18:40:04Z
Gaz_Analyzer_7,0.215,2022-01-20T19:00:07Z
Gaz_Analyzer_7,0.221,2022-01-20T19:20:07Z
Gaz_Analyzer_7,0.214,2022-01-20T19:40:03Z
Gaz_Analyzer_7,0.218,2022-01-20T20:00:04Z
Gaz_Analyzer_7,0.226,2022-01-20T20:20:05Z
Gaz_Analyzer_7,0.188,2022-01-20T20:40:05Z
Gaz_Analyzer_7,0.154,2022-01-20T21:00:03Z
Gaz_Analyzer_7,0.13,2022-01-20T21:20:05Z
Gaz_Analyzer_7,0.121,2022-01-20T21:40:07Z
Gaz_Analyzer_7,0.122,2022-01-20T22:00:04Z
Gaz_Analyzer_7,0.121,2022-01-20T22:20:06Z
Gaz_Analyzer_7,0.125,2022-01-20T22:40:07Z
Gaz_Analyzer_7,0.126,2022-01-20T23:00:05Z
Gaz_Analyzer_7,0.129,2022-01-20T23:20:05Z
Gaz_Analyzer_7,0.146,2022-01-20T23:40:04Z
Gaz_Analyzer_7,0.138,2022-01-21T00:00:05Z
Gaz_Analyzer_7,0.146,2022-01-21T00:20:04Z
Gaz_Analyzer_7,0.186,2022-01-21T00:40:02Z
Gaz_Analyzer_7,0.191,2022-01-21T01:00:03Z
Gaz_Analyzer_7,0.179,2022-01-21T01:20:03Z
Gaz_Analyzer_7,0.165,2022-01-21T01:40:04Z
Gaz_Analyzer_7,0.154,2022-01-21T02:00:03Z
Gaz_Analyzer_7,0.154,2022-01-21T02:20:02Z
Gaz_Analyzer_7,0.15,2022-01-21T02:40:02Z
Gaz_Analyzer_7,0.179,2022-01-21T03:00:03Z
Gaz_Analyzer_7,0.163,2022-01-21T03:20:02Z
Gaz_Analyzer_7,0.174,2022-01-21T03:40:03Z
Gaz_Analyzer_7,0.169,2022-01-21T04:00:03Z
Gaz_Analyzer_7,0.164,2022-01-21T04:20:02Z
Gaz_Analyzer_7,0.17,2022-01-21T04:40:02Z
Gaz_Analyzer_7,0.202,2022-01-21T05:00:03Z
Gaz_Analyzer_7,0.183,2022-01-21T05:20:04Z
Gaz_Analyzer_7,0.206,2022-01-21T05:40:07Z
Gaz_Analyzer_7,0.226,2022-01-21T06:00:05Z
Gaz_Analyzer_7,0.221,2022-01-21T06:20:04Z
Gaz_Analyzer_7,0.235,2022-01-21T06:40:06Z
Gaz_Analyzer_7,0.204,2022-01-21T07:00:03Z
Gaz_Analyzer_7,0.205,2022-01-21T07:20:04Z
Gaz_Analyzer_7,0.203,2022-01-21T07:40:03Z
Gaz_Analyzer_7,0.21,2022-01-21T08:20:04Z
Gaz_Analyzer_7,0.201,2022-01-21T08:40:07Z
Gaz_Analyzer_7,0.228,2022-01-21T09:00:04Z
Gaz_Analyzer_7,0.175,2022-01-21T09:20:06Z
Gaz_Analyzer_7,0.172,2022-01-21T09:40:07Z
Gaz_Analyzer_7,0.208,2022-01-21T10:00:05Z
Gaz_Analyzer_7,0.19,2022-01-21T10:20:04Z
Gaz_Analyzer_7,0.219,2022-01-21T10:40:04Z
Gaz_Analyzer_7,0.202,2022-01-21T11:00:04Z
Gaz_Analyzer_7,0.186,2022-01-21T11:20:03Z
Gaz_Analyzer_7,0.177,2022-01-21T11:40:03Z
Gaz_Analyzer_7,0.166,2022-01-21T12:00:04Z
Gaz_Analyzer_7,0.191,2022-01-21T12:20:03Z
Gaz_Analyzer_7,0.178,2022-01-21T12:40:03Z
Gaz_Analyzer_7,0.128,2022-01-21T13:00:08Z
Gaz_Analyzer_7,0.131,2022-01-21T13:20:05Z
Gaz_Analyzer_7,0.171,2022-01-21T13:40:05Z
Gaz_Analyzer_7,0.154,2022-01-21T14:00:04Z
Gaz_Analyzer_7,0.189,2022-01-21T14:20:05Z
Gaz_Analyzer_7,0.229,2022-01-21T14:40:04Z
Gaz_Analyzer_7,0.265,2022-01-21T15:00:04Z
Gaz_Analyzer_7,0.314,2022-01-21T15:20:02Z
Gaz_Analyzer_7,0.25,2022-01-21T15:40:05Z
Gaz_Analyzer_7,0.251,2022-01-21T16:00:05Z
Gaz_Analyzer_7,0.247,2022-01-21T16:20:03Z
Gaz_Analyzer_7,0.236,2022-01-21T16:40:06Z
Gaz_Analyzer_7,0.243,2022-01-21T17:00:07Z
Gaz_Analyzer_7,0.27,2022-01-21T17:20:04Z
Gaz_Analyzer_7,0.257,2022-01-21T17:40:02Z
Gaz_Analyzer_7,0.252,2022-01-21T18:00:02Z
Gaz_Analyzer_7,0.233,2022-01-21T18:20:03Z
Gaz_Analyzer_7,0.232,2022-01-21T18:40:03Z
Gaz_Analyzer_7,0.222,2022-01-21T19:00:02Z
Gaz_Analyzer_7,0.223,2022-01-21T19:20:03Z
Gaz_Analyzer_7,0.215,2022-01-21T19:40:02Z
Gaz_Analyzer_7,0.208,2022-01-21T20:00:02Z
Gaz_Analyzer_7,0.226,2022-01-21T20:20:03Z
Gaz_Analyzer_7,0.227,2022-01-21T20:40:03Z
Gaz_Analyzer_7,0.22,2022-01-21T21:00:04Z
Gaz_Analyzer_7,0.201,2022-01-21T21:20:03Z
Gaz_Analyzer_7,0.214,2022-01-21T21:40:04Z
Gaz_Analyzer_7,0.251,2022-01-21T22:00:05Z
Gaz_Analyzer_7,0.252,2022-01-21T22:20:05Z
Gaz_Analyzer_7,0.227,2022-01-21T22:40:08Z
Gaz_Analyzer_7,0.17,2022-01-21T23:00:10Z
Gaz_Analyzer_7,0.18,2022-01-21T23:20:04Z
Gaz_Analyzer_7,0.188,2022-01-21T23:40:03Z
Gaz_Analyzer_7,0.13,2022-01-22T00:00:05Z
Gaz_Analyzer_7,0.124,2022-01-22T00:20:03Z
Gaz_Analyzer_7,0.126,2022-01-22T00:40:02Z
Gaz_Analyzer_7,0.144,2022-01-22T01:00:04Z
Gaz_Analyzer_7,0.129,2022-01-22T01:20:02Z
Gaz_Analyzer_7,0.101,2022-01-22T01:40:03Z
Gaz_Analyzer_7,0.108,2022-01-22T02:00:05Z
Gaz_Analyzer_7,0.183,2022-01-22T02:20:02Z
Gaz_Analyzer_7,0.156,2022-01-22T02:40:03Z
Gaz_Analyzer_7,0.166,2022-01-22T03:00:04Z
Gaz_Analyzer_7,0.09,2022-01-22T03:20:03Z
Gaz_Analyzer_7,0.111,2022-01-22T03:40:03Z
Gaz_Analyzer_7,0.201,2022-01-22T04:00:02Z
Gaz_Analyzer_7,0.242,2022-01-22T04:20:02Z
Gaz_Analyzer_7,0.19,2022-01-22T04:40:02Z
Gaz_Analyzer_7,0.192,2022-01-22T05:00:04Z
Gaz_Analyzer_7,0.247,2022-01-22T05:20:03Z
Gaz_Analyzer_7,0.43,2022-01-22T05:40:03Z
Gaz_Analyzer_7,0.164,2022-01-22T06:00:03Z
Gaz_Analyzer_7,0.135,2022-01-22T06:20:04Z
Gaz_Analyzer_7,0.122,2022-01-22T06:40:03Z
Gaz_Analyzer_7,0.123,2022-01-22T07:00:03Z
Gaz_Analyzer_7,0.122,2022-01-22T07:20:03Z
Gaz_Analyzer_7,0.103,2022-01-22T07:40:03Z
Gaz_Analyzer_7,0.138,2022-01-22T08:00:03Z
Gaz_Analyzer_7,0.152,2022-01-22T08:20:03Z
Gaz_Analyzer_7,0.151,2022-01-22T08:40:03Z
Gaz_Analyzer_7,0.171,2022-01-22T09:00:07Z
Gaz_Analyzer_7,0.128,2022-01-22T09:20:02Z
Gaz_Analyzer_7,0.141,2022-01-22T09:40:03Z
Gaz_Analyzer_7,0.156,2022-01-22T10:00:04Z
Gaz_Analyzer_7,0.108,2022-01-22T10:20:04Z
Gaz_Analyzer_7,0.095,2022-01-22T10:40:03Z
Gaz_Analyzer_7,0.185,2022-01-22T11:00:04Z
Gaz_Analyzer_7,0.172,2022-01-22T11:20:03Z
Gaz_Analyzer_7,0.232,2022-01-22T11:40:03Z
Gaz_Analyzer_7,0.217,2022-01-22T12:00:02Z
Gaz_Analyzer_7,0.247,2022-01-22T12:20:03Z
Gaz_Analyzer_7,0.329,2022-01-22T12:40:03Z
Gaz_Analyzer_7,0.366,2022-01-22T13:00:02Z
Gaz_Analyzer_7,0.36,2022-01-22T13:20:03Z
Gaz_Analyzer_7,0.396,2022-01-22T13:40:02Z
Gaz_Analyzer_7,0.456,2022-01-22T14:00:03Z
Gaz_Analyzer_7,0.468,2022-01-22T14:20:02Z
Gaz_Analyzer_7,0.501,2022-01-22T14:40:03Z
Gaz_Analyzer_7,0.493,2022-01-22T15:00:04Z
Gaz_Analyzer_7,0.544,2022-01-22T15:20:03Z
Gaz_Analyzer_7,0.588,2022-01-22T15:40:03Z
Gaz_Analyzer_7,0.556,2022-01-22T16:00:03Z
Gaz_Analyzer_7,0.587,2022-01-22T16:20:02Z
Gaz_Analyzer_7,0.607,2022-01-22T16:40:03Z
Gaz_Analyzer_7,0.463,2022-01-22T17:00:04Z
Gaz_Analyzer_7,0.482,2022-01-22T17:20:04Z
Gaz_Analyzer_7,0.529,2022-01-22T17:40:02Z
Gaz_Analyzer_7,0.538,2022-01-22T18:00:03Z
Gaz_Analyzer_7,0.543,2022-01-22T18:20:03Z
Gaz_Analyzer_7,0.528,2022-01-22T18:40:05Z
Gaz_Analyzer_7,0.489,2022-01-22T19:00:04Z
Gaz_Analyzer_7,0.379,2022-01-22T19:20:04Z
Gaz_Analyzer_7,0.355,2022-01-22T19:40:04Z
Gaz_Analyzer_7,0.378,2022-01-22T20:00:05Z
Gaz_Analyzer_7,0.43,2022-01-22T20:20:04Z
Gaz_Analyzer_7,0.38,2022-01-22T20:40:03Z
Gaz_Analyzer_7,0.304,2022-01-22T21:00:04Z
Gaz_Analyzer_7,0.225,2022-01-22T21:20:03Z
Gaz_Analyzer_7,0.187,2022-01-22T21:40:05Z
Gaz_Analyzer_7,0.171,2022-01-22T22:00:03Z
Gaz_Analyzer_7,0.23,2022-01-22T22:20:04Z
Gaz_Analyzer_7,0.286,2022-01-22T22:40:05Z
Gaz_Analyzer_7,0.333,2022-01-22T23:00:05Z
Gaz_Analyzer_7,0.31,2022-01-22T23:20:04Z
Gaz_Analyzer_7,0.271,2022-01-22T23:40:05Z
Gaz_Analyzer_7,0.228,2022-01-23T00:00:05Z
Gaz_Analyzer_7,0.203,2022-01-23T00:20:05Z
Gaz_Analyzer_7,0.182,2022-01-23T00:40:03Z
Gaz_Analyzer_7,0.169,2022-01-23T01:00:08Z
Gaz_Analyzer_7,0.218,2022-01-23T01:20:06Z
Gaz_Analyzer_7,0.216,2022-01-23T01:40:03Z
Gaz_Analyzer_7,0.164,2022-01-23T02:00:03Z
Gaz_Analyzer_7,0.17,2022-01-23T02:20:04Z
Gaz_Analyzer_7,0.232,2022-01-23T02:40:03Z
Gaz_Analyzer_7,0.221,2022-01-23T03:00:03Z
Gaz_Analyzer_7,0.244,2022-01-23T03:20:04Z
Gaz_Analyzer_7,0.237,2022-01-23T03:40:02Z
Gaz_Analyzer_7,0.254,2022-01-23T04:00:04Z
Gaz_Analyzer_7,0.273,2022-01-23T04:20:02Z
Gaz_Analyzer_7,0.242,2022-01-23T04:40:03Z
Gaz_Analyzer_7,0.266,2022-01-23T05:00:04Z
Gaz_Analyzer_7,0.254,2022-01-23T05:20:04Z
Gaz_Analyzer_7,0.284,2022-01-23T05:40:04Z
Gaz_Analyzer_7,0.301,2022-01-23T06:00:04Z
Gaz_Analyzer_7,0.269,2022-01-23T06:20:03Z
Gaz_Analyzer_7,0.273,2022-01-23T06:40:03Z
Gaz_Analyzer_7,0.273,2022-01-23T07:00:02Z
Gaz_Analyzer_7,0.265,2022-01-23T07:20:04Z
Gaz_Analyzer_7,0.263,2022-01-23T07:40:03Z
Gaz_Analyzer_7,0.319,2022-01-23T08:00:02Z
Gaz_Analyzer_7,0.334,2022-01-23T08:20:02Z
Gaz_Analyzer_7,0.324,2022-01-23T08:40:03Z
Gaz_Analyzer_7,0.297,2022-01-23T09:00:03Z
Gaz_Analyzer_7,0.339,2022-01-23T09:20:02Z
Gaz_Analyzer_7,0.342,2022-01-23T09:40:04Z
Gaz_Analyzer_7,0.311,2022-01-23T10:00:04Z
Gaz_Analyzer_7,0.287,2022-01-23T10:20:03Z
Gaz_Analyzer_7,0.271,2022-01-23T10:40:04Z
Gaz_Analyzer_7,0.278,2022-01-23T11:00:04Z
Gaz_Analyzer_7,0.286,2022-01-23T11:20:04Z
Gaz_Analyzer_7,0.276,2022-01-23T11:40:04Z
Gaz_Analyzer_7,0.302,2022-01-23T12:00:03Z
Gaz_Analyzer_7,0.408,2022-01-23T12:20:04Z
Gaz_Analyzer_7,0.366,2022-01-23T12:40:04Z
Gaz_Analyzer_7,0.273,2022-01-23T13:00:04Z
Gaz_Analyzer_7,0.313,2022-01-23T13:20:04Z
Gaz_Analyzer_7,0.375,2022-01-23T13:40:03Z
Gaz_Analyzer_7,0.37,2022-01-23T14:00:04Z
Gaz_Analyzer_7,0.404,2022-01-23T14:20:04Z
Gaz_Analyzer_7,0.294,2022-01-23T14:40:02Z
Gaz_Analyzer_7,0.342,2022-01-23T15:00:03Z
Gaz_Analyzer_7,0.398,2022-01-23T15:20:03Z
Gaz_Analyzer_7,0.559,2022-01-23T15:40:02Z
Gaz_Analyzer_7,0.645,2022-01-23T16:00:10Z
Gaz_Analyzer_7,0.57,2022-01-23T16:20:03Z
Gaz_Analyzer_7,0.699,2022-01-23T16:40:04Z
Gaz_Analyzer_7,0.517,2022-01-23T17:00:04Z
Gaz_Analyzer_7,0.349,2022-01-23T17:20:03Z
Gaz_Analyzer_7,0.44,2022-01-23T17:40:04Z
Gaz_Analyzer_7,0.457,2022-01-23T18:00:04Z
Gaz_Analyzer_7,0.418,2022-01-23T18:20:03Z
Gaz_Analyzer_7,0.491,2022-01-23T18:40:03Z
Gaz_Analyzer_7,0.443,2022-01-23T19:00:02Z
Gaz_Analyzer_7,0.465,2022-01-23T19:20:04Z
Gaz_Analyzer_7,0.455,2022-01-23T19:40:04Z
Gaz_Analyzer_7,0.47,2022-01-23T20:00:05Z
Gaz_Analyzer_7,0.464,2022-01-23T20:20:03Z
Gaz_Analyzer_7,0.429,2022-01-23T20:40:04Z
Gaz_Analyzer_7,0.378,2022-01-23T21:00:02Z
Gaz_Analyzer_7,0.285,2022-01-23T21:20:03Z
Gaz_Analyzer_7,0.228,2022-01-23T21:40:04Z
Gaz_Analyzer_7,0.2,2022-01-23T22:00:05Z
Gaz_Analyzer_7,0.19,2022-01-23T22:20:06Z
Gaz_Analyzer_7,0.181,2022-01-23T22:40:06Z
Gaz_Analyzer_7,0.173,2022-01-23T23:00:06Z
Gaz_Analyzer_7,0.174,2022-01-23T23:20:03Z
Gaz_Analyzer_7,0.172,2022-01-23T23:40:03Z
Gaz_Analyzer_7,0.179,2022-01-24T00:00:03Z
Gaz_Analyzer_7,0.206,2022-01-24T00:20:03Z
Gaz_Analyzer_7,0.245,2022-01-24T00:40:03Z
Gaz_Analyzer_7,0.228,2022-01-24T01:00:02Z
Gaz_Analyzer_7,0.232,2022-01-24T01:20:04Z
Gaz_Analyzer_7,0.234,2022-01-24T01:40:04Z
Gaz_Analyzer_7,0.177,2022-01-24T02:00:04Z
Gaz_Analyzer_7,0.165,2022-01-24T02:20:03Z
Gaz_Analyzer_7,0.187,2022-01-24T02:40:05Z
Gaz_Analyzer_7,0.224,2022-01-24T03:00:04Z
Gaz_Analyzer_7,0.341,2022-01-24T03:20:03Z
Gaz_Analyzer_7,0.36,2022-01-24T03:40:03Z
Gaz_Analyzer_7,0.359,2022-01-24T04:00:04Z
Gaz_Analyzer_7,0.331,2022-01-24T04:20:02Z
Gaz_Analyzer_7,0.305,2022-01-24T04:40:03Z
Gaz_Analyzer_7,0.289,2022-01-24T05:00:04Z
Gaz_Analyzer_7,0.33,2022-01-24T05:20:04Z
Gaz_Analyzer_7,0.313,2022-01-24T05:40:05Z
Gaz_Analyzer_7,0.36,2022-01-24T06:00:05Z
Gaz_Analyzer_7,0.292,2022-01-24T06:20:02Z
Gaz_Analyzer_7,0.224,2022-01-24T06:40:06Z
Gaz_Analyzer_7,0.173,2022-01-24T07:00:03Z
Gaz_Analyzer_7,0.176,2022-01-24T07:20:04Z
Gaz_Analyzer_7,0.148,2022-01-24T07:40:05Z
Gaz_Analyzer_7,0.15,2022-01-24T08:00:06Z
Gaz_Analyzer_7,0.141,2022-01-24T08:20:05Z
Gaz_Analyzer_7,0.098,2022-01-24T08:40:05Z
Gaz_Analyzer_7,0.056,2022-01-24T09:00:06Z
Gaz_Analyzer_7,0.06,2022-01-24T09:20:04Z
Gaz_Analyzer_7,0.073,2022-01-24T09:40:11Z
Gaz_Analyzer_7,0.075,2022-01-24T10:00:05Z
Gaz_Analyzer_7,0.072,2022-01-24T10:20:04Z
Gaz_Analyzer_7,0.078,2022-01-24T10:40:08Z
Gaz_Analyzer_7,0.059,2022-01-24T11:00:06Z
Gaz_Analyzer_7,0.071,2022-01-24T11:20:05Z
Gaz_Analyzer_7,0.077,2022-01-24T11:40:03Z
Gaz_Analyzer_7,0.074,2022-01-24T12:00:07Z
Gaz_Analyzer_7,0.069,2022-01-24T12:20:03Z
Gaz_Analyzer_7,0.091,2022-01-24T12:40:04Z
Gaz_Analyzer_7,0.117,2022-01-24T13:00:04Z
Gaz_Analyzer_7,0.119,2022-01-24T13:20:03Z
Gaz_Analyzer_7,0.113,2022-01-24T13:40:04Z
Gaz_Analyzer_7,0.124,2022-01-24T14:00:02Z
Gaz_Analyzer_7,0.083,2022-01-24T14:20:03Z
Gaz_Analyzer_7,0.1,2022-01-24T14:40:03Z
Gaz_Analyzer_7,0.128,2022-01-24T15:00:05Z
Gaz_Analyzer_7,0.126,2022-01-24T15:20:04Z
Gaz_Analyzer_7,0.155,2022-01-24T15:40:04Z
Gaz_Analyzer_7,0.127,2022-01-24T16:00:03Z
Gaz_Analyzer_7,0.208,2022-01-24T16:20:02Z
Gaz_Analyzer_7,0.107,2022-01-24T16:40:04Z
Gaz_Analyzer_7,0.1,2022-01-24T17:00:03Z
Gaz_Analyzer_7,0.097,2022-01-24T17:20:03Z
Gaz_Analyzer_7,0.11,2022-01-24T17:40:03Z
Gaz_Analyzer_7,0.122,2022-01-24T18:00:04Z
Gaz_Analyzer_7,0.161,2022-01-24T18:20:03Z
Gaz_Analyzer_7,0.14,2022-01-24T18:40:03Z
Gaz_Analyzer_7,0.136,2022-01-24T19:00:04Z
Gaz_Analyzer_7,0.135,2022-01-24T19:20:04Z
Gaz_Analyzer_7,0.148,2022-01-24T19:40:03Z
Gaz_Analyzer_7,0.158,2022-01-24T20:00:03Z
Gaz_Analyzer_7,0.145,2022-01-24T20:20:05Z
Gaz_Analyzer_7,0.155,2022-01-24T20:40:04Z
Gaz_Analyzer_7,0.147,2022-01-24T21:00:03Z
Gaz_Analyzer_7,0.15,2022-01-24T21:20:04Z
Gaz_Analyzer_7,0.156,2022-01-24T21:40:03Z
Gaz_Analyzer_7,0.142,2022-01-24T22:00:02Z
Gaz_Analyzer_7,0.15,2022-01-24T22:20:14Z
Gaz_Analyzer_7,0.149,2022-01-24T22:40:06Z
Gaz_Analyzer_7,0.132,2022-01-24T23:00:06Z
Gaz_Analyzer_7,0.123,2022-01-24T23:20:04Z
Gaz_Analyzer_7,0.124,2022-01-24T23:40:03Z
Gaz_Analyzer_7,0.14,2022-01-25T00:00:05Z
Gaz_Analyzer_7,0.14,2022-01-25T00:20:05Z
Gaz_Analyzer_7,0.14,2022-01-25T00:40:04Z
Gaz_Analyzer_7,0.128,2022-01-25T01:00:05Z
Gaz_Analyzer_7,0.128,2022-01-25T01:20:03Z
Gaz_Analyzer_7,0.116,2022-01-25T01:40:03Z
Gaz_Analyzer_7,0.128,2022-01-25T02:00:03Z
Gaz_Analyzer_7,0.15,2022-01-25T02:20:04Z
Gaz_Analyzer_7,0.14,2022-01-25T02:40:04Z
Gaz_Analyzer_7,0.14,2022-01-25T03:00:04Z
Gaz_Analyzer_7,0.122,2022-01-25T03:20:04Z
Gaz_Analyzer_7,0.126,2022-01-25T03:40:04Z
Gaz_Analyzer_7,0.138,2022-01-25T04:00:03Z
Gaz_Analyzer_7,0.142,2022-01-25T04:20:04Z
Gaz_Analyzer_7,0.161,2022-01-25T04:40:04Z
